Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
30000.0,Coimbra,Tábua,Tábua,Land,NC,,False,0.0,False,,830.0,,,,,,,,,,,,,0.0
90000.0,Coimbra,Coimbra,Souselas e Botão,Land,NC,,False,0.0,False,,1970.0,,,,,,,,,,,,,0.0
300000.0,Coimbra,Lousã,Lousã e Vilarinho,Other - Commercial,NC,Ground Floor,False,0.0,False,,105.0,,,,,,,,,,,,,0.0
1200000.0,Coimbra,Coimbra,Santo António dos Olivais,House,E,,False,3.0,True,1941.0,224.0,224.0,,,,,5.0,,,,224.0,,,5.0
280000.0,Coimbra,Mira,Praia de Mira,Apartment,A,1st Floor,False,0.0,False,2023.0,134.0,,,,,,2.0,,,,134.0,,,1.0
425000.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Apartment,A+,5th Floor,True,1.0,True,2023.0,203.0,,,,,,5.0,,,,183.0,,,3.0
290000.0,Coimbra,Mira,Praia de Mira,Apartment,A,2nd Floor,False,0.0,False,2023.0,134.0,,,,,,2.0,,,,134.0,,,1.0
50000.0,Coimbra,Arganil,Secarias,House,F,,False,3.0,True,1937.0,250.0,,,,,,3.0,,,,233.0,,,2.0
247500.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Apartment,A+,4th Floor,True,1.0,True,2023.0,165.0,,,,,,3.0,,,,150.0,,,3.0
38000.0,Coimbra,Góis,Cadafaz e Colmeal,Land,NC,,False,0.0,False,,30000.0,,,,,,,,,,,,,0.0
57000.0,Leiria,Leiria,Coimbrão,Land,NC,,False,0.0,False,,507.0,,,,,,,,,,,,,0.0
350000.0,Coimbra,Coimbra,Eiras e São Paulo de Frades,Land,NC,,False,0.0,False,1969.0,2145.0,,,,,,0.0,,,,2145.0,,,0.0
275000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Duplex,A,3rd Floor,False,0.0,False,2021.0,144.0,,,,,,2.0,,,,140.0,,,2.0
150000.0,Coimbra,Penacova,Figueira de Lorvão,Land,NC,,False,0.0,False,,13690.0,,,,,,,,,,,,,0.0
250000.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Apartment,A,4th Floor,True,1.0,True,2023.0,163.0,,,,,,4.0,,,,147.0,,,3.0
2000000.0,Coimbra,Mira,Praia de Mira,Land,NC,,False,0.0,False,,11275.0,,,,,,,,,,,,,0.0
35000.0,Coimbra,Figueira da Foz,Ferreira-a-Nova,Land,NC,,False,0.0,False,,1290.0,1290.0,,,,,,,,,1290.0,,,0.0
350000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,House,F,,False,1.0,True,1990.0,1220.0,350.0,,,,,8.0,,,,333.0,,,5.0
298000.0,Coimbra,Vila Nova de Poiares,São Miguel de Poiares,Farm,F,,False,1.0,True,,389.0,599.0,,,,,5.0,,,,,,,3.0
55000.0,Coimbra,Penela,"São Miguel, Santa Eufémia e Rabaçal",House,F,,False,3.0,True,1937.0,56.0,,,,,,5.0,,,,136.0,,,2.0
625000.0,Coimbra,Oliveira do Hospital,Bobadela,Land,NC,,False,3.0,True,,27000.0,16000.0,,,,,0.0,,,,,,,0.0
240000.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Apartment,A+,1st Floor,True,1.0,True,2023.0,165.0,,,,,,3.0,,,,150.0,,,3.0
165000.0,Coimbra,Soure,Granja do Ulmeiro,Land,NC,,False,0.0,False,,848.0,,,,,,,,,,,,,0.0
82000.0,Coimbra,Coimbra,Souselas e Botão,Land,NC,,False,0.0,False,,1800.0,950.0,,,,,,,,,,,,0.0
195000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",House,NC,,False,0.0,False,1951.0,145.0,,,,,,4.0,,,,209.0,,,0.0
25000.0,Coimbra,Coimbra,Santa Clara e Castelo Viegas,Land,NC,,False,0.0,False,,392.0,,,,,,,,,,,,,0.0
57000.0,Leiria,Leiria,Coimbrão,Land,NC,,False,0.0,False,,507.0,,,,,,,,,,,,,0.0
36500.0,Coimbra,Lousã,Lousã e Vilarinho,House,NC,,False,0.0,False,1937.0,69.0,,,,,,3.0,,,,138.0,,,1.0
125000.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,Transfer of lease,C,Ground Floor,False,0.0,False,,115.0,403.0,,,,,,,,,288.0,,,0.0
150000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Store,B-,Basement Level,False,0.0,False,1951.0,48.0,,,,,,,,,,35.0,,,3.0
95000.0,Coimbra,Góis,Góis,House,NC,,False,1.0,True,1937.0,190.0,,,,,,2.0,,,,202.0,,,1.0
250000.0,Coimbra,Góis,Góis,Warehouse,NC,,False,0.0,False,,780.0,,,,,,,,,,449.0,,,0.0
39000.0,Coimbra,Coimbra,Souselas e Botão,Land,NC,Ground Floor,False,0.0,False,,880.0,,,,,,,,,,,,,0.0
269000.0,Coimbra,Coimbra,Ceira,Land,NC,,False,0.0,False,,3200.0,3200.0,,,,,,,,,3200.0,,,0.0
62000.0,Coimbra,Coimbra,Cernache,House,NC,,False,2.0,True,1988.0,350.0,,,,,,3.0,,,,205.0,,,2.0
39000.0,Coimbra,Cantanhede,Sepins e Bolho,Land,NC,,False,0.0,False,1964.0,3620.0,,,,,,,,,,,,,0.0
45000.0,Coimbra,Montemor-o-Velho,Liceia,House,NC,,False,0.0,False,1950.0,1508.0,123.0,,,,,0.0,,,,123.0,,,0.0
39000.0,Coimbra,Coimbra,Torres do Mondego,Land,NC,,False,0.0,False,,680.0,,,,,,,,,,,,,0.0
355000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,3rd Floor,True,1.0,True,,100.0,,,,,,2.0,,,,100.0,,,2.0
56500.0,Coimbra,Figueira da Foz,Lavos,Land,NC,,False,0.0,False,,4980.0,,,,,,,,,,,,,0.0
280000.0,Coimbra,Montemor-o-Velho,Carapinheira,House,E,,False,3.0,True,1950.0,6076.0,574.0,,,,,8.0,,,,303.0,,,4.0
278000.0,Coimbra,Mira,Praia de Mira,Apartment,A,Attic,False,0.0,False,2023.0,107.0,,,,,,1.0,,,,107.0,,,1.0
205000.0,Coimbra,Mira,Praia de Mira,Apartment,A+,Ground Floor,False,0.0,False,2023.0,89.0,,,,,,2.0,,,,89.0,,,1.0
244500.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Apartment,A,3rd Floor,True,1.0,True,2023.0,163.0,,,,,,4.0,,,,147.0,,,3.0
130000.0,Coimbra,Coimbra,São Silvestre,Other - Commercial,D,,False,3.0,True,1950.0,480.0,,,,,,,,,,,,,2.0
43000.0,Coimbra,Montemor-o-Velho,Liceia,Farm,NC,,False,0.0,False,1950.0,1900.0,115.0,,,,,2.0,,,,115.0,,,1.0
155000.0,Coimbra,Cantanhede,Tocha,Store,C,Ground Floor,False,1.0,True,,1274.0,186.0,,,,,,,,,159.0,,,0.0
360000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Apartment,D,6th Floor,True,3.0,True,1991.0,85.0,,,,,,2.0,,,,80.0,,,1.0
110000.0,Coimbra,Coimbra,Santa Clara e Castelo Viegas,Land,NC,,False,0.0,False,,693.0,300.0,,,,,,,,,300.0,,,0.0
41000.0,Coimbra,Soure,Granja do Ulmeiro,House,E,,False,0.0,False,1937.0,54.0,,,,,,2.0,,,,54.0,,,0.0
247000.0,Aveiro,Ovar,Esmoriz,Land,NC,,False,0.0,False,,2900.0,,,,,,,,,,,,,0.0
315000.0,Coimbra,Coimbra,São Silvestre,Farm,NC,,False,0.0,False,,138836800.0,,,,,,,,,,300.0,,,0.0
80000.0,Coimbra,Soure,Soure,Land,NC,,False,0.0,False,,3920.0,,,,,,,,,,,,,0.0
533000.0,Coimbra,Lousã,Foz de Arouce e Casal de Ermio,Land,NC,,False,0.0,False,,32896.0,32896.0,,,,,0.0,,,,,,,0.0
319000.0,Coimbra,Cantanhede,Cantanhede e Pocariça,Apartment,C,1st Floor,False,0.0,False,1950.0,303.0,,,,,,7.0,,,,246.0,,,9.0
74000.0,Coimbra,Figueira da Foz,Paião,Land,NC,,False,0.0,False,,2240.0,2440.0,,,,,,,,,2240.0,,,0.0
60000.0,Coimbra,Condeixa-a-Nova,Ega,Land,NC,,False,0.0,False,,13520.0,,,,,,,,,,,,,0.0
105000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Store,B-,1st Floor,False,0.0,False,1950.0,58.0,58.0,,,,,,,,,58.0,,,2.0
95000.0,Coimbra,Coimbra,Souselas e Botão,House,NC,,False,3.0,True,1952.0,213.0,126.0,,,,,6.0,,,,126.0,,,2.0
162000.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Store,A,Ground Floor,False,0.0,False,2023.0,156.0,,,,,,,,,,,,,1.0
42500.0,Coimbra,Soure,Soure,Land,NC,,False,0.0,False,,1960.0,,,,,,,,,,,,,0.0
40000.0,Coimbra,Penela,Cumeeira,Land,NC,,False,0.0,False,,16190.0,,,,,,,,,,,,,0.0
73000.0,Coimbra,Lousã,Serpins,Garage,NC,,False,2.0,True,2006.0,650.0,91.0,,,,,,,,,44.0,,,1.0
500000.0,Coimbra,Coimbra,Santo António dos Olivais,Land,NC,,False,0.0,False,,1050.0,,,,,,,,,,1300.0,,,0.0
20000.0,Coimbra,Penacova,Lorvão,House,NC,,False,0.0,False,1950.0,125.0,250.0,,,,,3.0,,,,250.0,,,0.0
42500.0,Coimbra,Soure,Soure,Land,NC,,False,0.0,False,,1960.0,,,,,,,,,,,,,0.0
43000.0,Coimbra,Cantanhede,Cordinhã,House,NC,,False,0.0,False,1970.0,202.0,140.0,,,,,1.0,,,,140.0,,,0.0
230000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,Apartment,C,2nd Floor,False,2.0,True,1996.0,110.0,,,,,,3.0,,,,110.0,,,2.0
370000.0,Coimbra,Coimbra,Assafarge e Antanhol,Land,NC,,False,0.0,False,,5972.0,,,,,,,,,,,,,0.0
85000.0,Coimbra,Figueira da Foz,Tavarede,Office,B-,Ground Floor,False,0.0,False,,113.0,,,,,,,,,,110.0,,,2.0
640000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,1st Floor,True,2.0,True,,185.0,,,,,,4.0,,,,185.0,,,4.0
340000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,2nd Floor,True,1.0,True,,93.0,,,,,,2.0,,,,93.0,,,2.0
42500.0,Coimbra,Figueira da Foz,Tavarede,Land,NC,,False,0.0,False,,1210.0,,,,,,,,,,,,,0.0
330000.0,Coimbra,Mira,Praia de Mira,Apartment,B,1st Floor,True,1.0,True,2022.0,425.0,90.0,,,,,2.0,,,,65.0,,,2.0
110000.0,Coimbra,Soure,Granja do Ulmeiro,House,NC,,False,3.0,True,1920.0,4642.0,102.0,,,,,2.0,,,,102.0,,,1.0
55000.0,Coimbra,Coimbra,Assafarge e Antanhol,Land,NC,,False,0.0,False,,5625.0,,,,,,,,,,5625.0,,,0.0
37500.0,Coimbra,Cantanhede,Cantanhede e Pocariça,Land,NC,,False,0.0,False,,940.0,940.0,,,,,,,,,,,,0.0
60000.0,Coimbra,Cantanhede,Ançã,Land,NC,,False,0.0,False,,407.0,407.0,,,,,,,,,200.0,,,0.0
45000.0,Coimbra,Vila Nova de Poiares,Arrifana,House,NC,,False,1.0,True,1937.0,1609.0,,,,,,2.0,,,,278.0,,,0.0
46500.0,Coimbra,Soure,Alfarelos,House,NC,,False,0.0,False,,4966.0,36.0,,,,,1.0,,,,36.0,,,0.0
295000.0,Coimbra,Mira,Praia de Mira,Apartment,B,Ground Floor,True,1.0,True,2022.0,425.0,90.0,,,,,2.0,,,,130.0,,,2.0
190000.0,Coimbra,Mira,Praia de Mira,Apartment,A,Ground Floor,True,1.0,True,2022.0,425.0,90.0,,,,,0.0,,,,65.0,,,0.0
950000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Store,B,Ground Floor,True,0.0,False,2021.0,170.0,250.0,,,,,,,,,,,,2.0
21000.0,Coimbra,Vila Nova de Poiares,São Miguel de Poiares,Land,NC,,False,0.0,False,,1485.0,,,,,,,,,,,,,0.0
30000.0,Coimbra,Arganil,Pombeiro da Beira,House,NC,,False,0.0,False,1937.0,125.0,,,,,,4.0,,,,50.0,,,1.0
70000.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,Land,NC,,False,1.0,True,,307.0,,,,,,,,,,,,,0.0
36000.0,Coimbra,Coimbra,Almalaguês,Land,NC,,False,0.0,False,2000.0,1220.0,1220.0,,,,,,,,,1220.0,,,0.0
35000.0,Coimbra,Montemor-o-Velho,Montemor-o-Velho e Gatões,House,NC,,False,0.0,False,1951.0,35.0,35.0,,,,,1.0,,,,35.0,,,2.0
67500.0,Coimbra,Coimbra,Assafarge e Antanhol,Land,NC,,False,0.0,False,,1161.0,,,,,,,,,,,,,0.0
90000.0,Coimbra,Cantanhede,Covões e Camarneira,House,D,,False,1.0,True,1970.0,300.0,300.0,,,,,4.0,,,,150.0,,,1.0
163000.0,Coimbra,Lousã,Lousã e Vilarinho,House,NC,,False,2.0,True,1951.0,180.0,60.0,,,,,6.0,,,,180.0,,,0.0
165000.0,Coimbra,Oliveira do Hospital,Travanca de Lagos,House,E,,False,2.0,True,1981.0,409.0,159.0,,,,,3.0,,,,109.0,,,2.0
56000.0,Coimbra,Coimbra,"Taveiro, Ameal e Arzila",Land,NC,,False,0.0,False,,868.0,,,,,,,,,,,,,0.0
125000.0,Coimbra,Coimbra,Santo António dos Olivais,Land,NC,,False,0.0,False,2001.0,800.0,800.0,,,,,,,,,268.0,,,0.0
740000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,2nd Floor,True,1.0,True,,222.0,,,,,,5.0,,,,222.0,,,5.0
345000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,1st Floor,True,1.0,True,,98.0,,,,,,2.0,,,,98.0,,,2.0
99000.0,Coimbra,Coimbra,Assafarge e Antanhol,Land,NC,,False,0.0,False,,5550.0,5550.0,,,,,,,,,,,,0.0
49900.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Store,D,,False,0.0,False,1989.0,40.0,,,,,,,,,,,,,0.0
30000.0,Coimbra,Coimbra,Torres do Mondego,Land,NC,,False,0.0,False,,1350.0,,,,,,,,,,,,,0.0
310000.0,Coimbra,Mira,Praia de Mira,Apartment,A,1st Floor,True,1.0,True,2022.0,425.0,130.0,,,,,2.0,,,,130.0,,,2.0
26000.0,Coimbra,Cantanhede,Cadima,Land,NC,,False,0.0,False,,3600.0,3600.0,,,,,,,,,3600.0,,,0.0
7500.0,Coimbra,Condeixa-a-Nova,Furadouro,Other - Residential,NC,,False,0.0,False,,98.0,,,,,,,,,,,,,0.0
14500.0,Coimbra,Arganil,Pombeiro da Beira,House,NC,,False,0.0,False,1937.0,75.0,,,,,,2.0,,,,50.0,,,1.0
50000.0,Coimbra,Soure,Vinha da Rainha,House,NC,,False,2.0,True,1950.0,2558.0,101.0,,,,,2.0,,,,63.0,,,1.0
80000.0,Coimbra,Figueira da Foz,Maiorca,House,NC,,False,3.0,True,1950.0,2596.0,,,,,,4.0,,,,360.0,,,1.0
169000.0,Coimbra,Montemor-o-Velho,Montemor-o-Velho e Gatões,Land,NC,,False,0.0,False,,7020.0,7020.0,,,,,,,,,,,,0.0
50000.0,Coimbra,Soure,Soure,House,F,,False,0.0,False,1937.0,120.0,120.0,,,,,2.0,,,,104.0,,,0.0
450000.0,Coimbra,Mira,Praia de Mira,Apartment,A,2nd Floor,True,1.0,True,2022.0,425.0,260.0,,,,,2.0,,,,260.0,,,3.0
440000.0,Coimbra,Mira,Praia de Mira,Apartment,B,2nd Floor,True,1.0,True,2022.0,425.0,260.0,,,,,2.0,,,,260.0,,,3.0
310000.0,Coimbra,Mira,Praia de Mira,Apartment,B,2nd Floor,True,1.0,True,2022.0,425.0,130.0,,,,,2.0,,,,130.0,,,2.0
17000.0,Coimbra,Arganil,Arganil,Land,NC,,False,0.0,False,,1070.0,,,,,,,,,,,,,0.0
70000.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,Land,NC,,False,1.0,True,,320.0,,,,,,,,,,,,,0.0
320000.0,Coimbra,Mira,Praia de Mira,Apartment,B,Ground Floor,True,1.0,True,2022.0,425.0,130.0,,,,,2.0,,,,130.0,,,0.0
45000.0,Coimbra,Coimbra,Santa Clara e Castelo Viegas,Land,NC,,False,0.0,False,,1697.0,,,,,,,,,,,,,0.0
80000.0,Coimbra,Figueira da Foz,Paião,Land,NC,,False,0.0,False,,1689.0,1689.0,,,,,,,,,569.0,,,0.0
72500.0,Coimbra,Condeixa-a-Nova,Condeixa-a-Velha e Condeixa-a-Nova,Other - Commercial,NC,Ground Floor,False,1.0,True,1999.0,82.0,,,,,,,,,,48.0,,,1.0
125000.0,Coimbra,Coimbra,Santo António dos Olivais,Land,NC,,False,0.0,False,2000.0,761.0,761.0,,,,,,,,,268.0,,,0.0
640000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,2nd Floor,True,2.0,True,,174.0,,,,,,4.0,,,,174.0,,,4.0
350000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,B,2nd Floor,True,1.0,True,,98.0,,,,,,2.0,,,,98.0,,,2.0
65000.0,Coimbra,Coimbra,Souselas e Botão,Land,NC,,False,0.0,False,,1700.0,1700.0,,,,,,,,,1700.0,,,0.0
374000.0,Coimbra,Mira,Praia de Mira,House,D,,False,1.0,True,2000.0,900.0,237.0,,,,,4.0,,,,257.0,,,3.0
35000.0,Coimbra,Coimbra,Souselas e Botão,Land,NC,,False,0.0,False,,630.0,249.0,,,,,,,,,302.0,,,0.0
15000.0,Coimbra,Condeixa-a-Nova,Furadouro,House,NC,,False,0.0,False,1937.0,85.0,,,,,,1.0,,,,36.0,,,0.0
42000.0,Coimbra,Vila Nova de Poiares,Arrifana,House,NC,,False,0.0,False,1986.0,79.0,,,,,,3.0,,,,86.0,,,1.0
210000.0,Coimbra,Mira,Praia de Mira,Apartment,A,Ground Floor,True,1.0,True,2022.0,425.0,90.0,,,,,1.0,,,,90.0,,,1.0
60000.0,Coimbra,Montemor-o-Velho,Montemor-o-Velho e Gatões,House,NC,,False,0.0,False,1937.0,337.0,,,,,,1.0,,,,65.0,,,1.0
45000.0,Coimbra,Penacova,Penacova,Land,NC,,False,0.0,False,,11438.0,,,,,,,,,,,,,0.0
38000.0,Coimbra,Montemor-o-Velho,Tentúgal,House,NC,,False,3.0,True,1970.0,1696.0,96.0,,,,,1.0,,,,60.0,,,0.0
45000.0,Coimbra,Penacova,São Pedro de Alva e São Paio de Mondego,House,NC,,False,3.0,True,1937.0,400.0,300.0,,,,,3.0,,,,300.0,,,0.0
20000.0,Coimbra,Arganil,Pombeiro da Beira,House,NC,,False,0.0,False,1937.0,75.0,,,,,,2.0,,,,50.0,,,1.0
335000.0,Coimbra,Condeixa-a-Nova,Condeixa-a-Velha e Condeixa-a-Nova,House,NC,,False,1.0,True,2022.0,509.0,200.0,,,,,4.0,,,,176.0,,,0.0
30000.0,Coimbra,Penela,Cumeeira,Land,NC,,False,0.0,False,,9610.0,9610.0,,,,,,,,,9610.0,,,0.0
37500.0,Coimbra,Figueira da Foz,Quiaios,Land,NC,,False,0.0,False,,4190.0,,,,,,,,,,,,,0.0
29900.0,Coimbra,Soure,Soure,Land,NC,,False,0.0,False,,2960.0,,,,,,,,,,,,,0.0
180000.0,Coimbra,Coimbra,Trouxemil e Torre de Vilela,Land,NC,,False,0.0,False,,8888.0,8888.0,,,,,,,,,,,,0.0
3590000.0,Coimbra,Coimbra,Cernache,Industrial,NC,,False,0.0,False,,210455.0,210455.0,,,,,,,,,,,,0.0
55000.0,Coimbra,Coimbra,Torres do Mondego,Land,NC,,False,1.0,True,1969.0,2340.0,,,,,,,,,,,,,0.0
160000.0,Coimbra,Penacova,Penacova,House,F,,False,2.0,True,1970.0,314.0,,,,,,9.0,,,,330.0,,,4.0
45000.0,Coimbra,Góis,Alvares,House,NC,,False,3.0,True,1937.0,2924.0,160.0,,,,,2.0,,,,80.0,,,0.0
220000.0,Coimbra,Soure,Granja do Ulmeiro,House,NC,,False,3.0,True,1937.0,1935.0,452.0,,,,,5.0,,,,452.0,,,1.0
27500.0,Coimbra,Penela,"São Miguel, Santa Eufémia e Rabaçal",House,NC,,False,0.0,False,1937.0,63.0,63.0,,,,,2.0,,,,120.0,,,2.0
16920.0,Coimbra,Arganil,Secarias,Land,NC,,False,0.0,False,1975.0,5480.0,,,,,,0.0,,,,5480.0,,,0.0
100000.0,Coimbra,Coimbra,Assafarge e Antanhol,Land,NC,,False,0.0,False,,13460.0,,,,,,0.0,,,,,,,0.0
30000.0,Coimbra,Arganil,São Martinho da Cortiça,Land,NC,,False,0.0,False,1989.0,3070.0,,,,,,0.0,,,,3070.0,,,0.0
2500000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Industrial,NC,,False,0.0,False,,850.0,,,,,,0.0,,,,,,,0.0
135000.0,Coimbra,Coimbra,Ceira,Industrial,NC,,False,0.0,False,,820.0,310.0,,,,,,,,,,,,0.0
15000.0,Coimbra,Figueira da Foz,Tavarede,Land,NC,,False,0.0,False,,7806.0,,,,,,,,,,,,,0.0
55000.0,Coimbra,Mira,Mira,Land,NC,,False,0.0,False,,1518.0,,,,,,,,,,,,,0.0
69000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Office,D,2nd Floor,True,1.0,True,2000.0,27.0,40.0,,,,,,,,,27.0,,,1.0
40000.0,Coimbra,Soure,Soure,Land,NC,,False,0.0,False,,1980.0,,,,,,,,,,1980.0,,,0.0
29500.0,Coimbra,Tábua,Tábua,Land,NC,,False,0.0,False,,7500.0,,,,,,,,,,,,,0.0
55000.0,Coimbra,Tábua,Midões,House,B-,,False,0.0,False,2016.0,31.0,,,,,,1.0,,,,62.0,,,1.0
139000.0,Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,Store,B,,False,3.0,True,1990.0,84.0,,,,,,,,,,,,,0.0
25000.0,Coimbra,Condeixa-a-Nova,Zambujal,House,NC,,False,0.0,False,1940.0,200.0,,,,,,2.0,,,,60.0,,,2.0
155000.0,Coimbra,Cantanhede,Cantanhede e Pocariça,Land,NC,,False,0.0,False,1964.0,5000.0,5000.0,,,,,0.0,,,,5000.0,,,0.0
40000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Store,G,,False,0.0,False,,84.0,,,,,,,,,,,,,0.0
55000.0,Coimbra,Figueira da Foz,Lavos,Land,NC,,False,0.0,False,,459.0,,,,,,,,,,,,,0.0
36000.0,Coimbra,Figueira da Foz,Maiorca,Land,NC,,False,0.0,False,,2640.0,,,,,,,,,,,,,0.0
250000.0,Coimbra,Coimbra,Eiras e São Paulo de Frades,Land,NC,,False,1.0,True,,353.0,,,,,,,,,,,,,0.0
283500.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,NC,Ground Floor,True,1.0,True,2022.0,100.0,115.0,,,,,2.0,,,,90.0,,,2.0
286000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,NC,Ground Floor,True,1.0,True,2022.0,100.0,115.0,,,,,2.0,,,,90.0,,,2.0
60000.0,Coimbra,Penela,Podentes,Land,NC,,False,0.0,False,,31560.0,,,,,,,,,,,,,0.0
7500.0,Coimbra,Tábua,Tábua,Other - Residential,NC,,False,0.0,False,,677.0,,,,,,,,,,50.0,,,0.0
750000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,House,NC,,False,3.0,True,2022.0,1000.0,,,,,,5.0,,,,326.0,,,4.0
650000.0,Coimbra,Figueira da Foz,Vila Verde,Land,NC,,False,0.0,False,1989.0,50000.0,,,,,,0.0,,,,50000.0,,,0.0
10000.0,Coimbra,Arganil,São Martinho da Cortiça,House,NC,,False,0.0,False,1937.0,349.0,349.0,,,,,3.0,,,,265.0,,,0.0
6000.0,Coimbra,Arganil,São Martinho da Cortiça,House,NC,,False,0.0,False,1937.0,30.0,50.0,,,,,0.0,,,,50.0,,,0.0
110000.0,Coimbra,Mira,Praia de Mira,Land,NC,,False,0.0,False,2006.0,2000.0,2000.0,,,,,0.0,,,,0.0,,,0.0
17500.0,Coimbra,Oliveira do Hospital,Lagos da Beira e Lajeosa,House,NC,,False,0.0,False,1951.0,174.0,,,,,,0.0,,,,265.0,,,0.0
35000.0,Coimbra,Penacova,Penacova,Land,NC,,False,0.0,False,,1944.0,,,,,,,,,,,,,0.0
120000.0,Coimbra,Figueira da Foz,Maiorca,Land,NC,,False,3.0,True,1993.0,1100.0,240.0,,,,,0.0,,,,240.0,,,0.0
96500.0,Coimbra,Penacova,Penacova,Other - Commercial,C,Ground Floor,False,1.0,True,2001.0,56.0,,,,,,,,,,,,,0.0
80000.0,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra,House,D,Ground Floor,False,2.0,True,1937.0,47.0,141.0,,,,,2.0,,,,97.0,,,3.0
80000.0,Coimbra,Coimbra,Eiras e São Paulo de Frades,Store,B-,Ground Floor,True,1.0,True,2009.0,83.0,98.0,,,,,,,,,,,,0.0
750000.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,Land,NC,,False,0.0,False,,5747.0,,,,,,,,,,,,,0.0
250000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Apartment,F,2nd Floor,True,1.0,True,1996.0,66.0,66.0,,,,,3.0,,,,66.0,,,0.0
625000.0,Coimbra,Montemor-o-Velho,Meãs do Campo,Land,NC,,False,3.0,True,,12540.0,,,,,,,,,,,,,0.0
55000.0,Coimbra,Cantanhede,Ançã,Land,NC,,False,0.0,False,2020.0,558.0,350.0,,,,,,,,,,,,0.0
16500.0,Coimbra,Tábua,São João da Boa Vista,Land,NC,,False,0.0,False,,2800.0,,,,,,,,,,,,,0.0
65000.0,Coimbra,Coimbra,Almalaguês,Land,NC,,False,0.0,False,,1590.0,,,,,,,,,,,,,0.0
140000.0,Coimbra,Penacova,Penacova,Apartment,F,2nd Floor,False,1.0,True,1994.0,116.0,,,,,,3.0,,,,197.0,,,2.0
87500.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,Land,NC,,False,0.0,False,,3162.0,,,,,,,,,,,,,0.0
32500.0,Coimbra,Arganil,Arganil,House,NC,,False,0.0,False,1937.0,182.0,91.0,,,,,2.0,,,,91.0,,,2.0
17000.0,Coimbra,Góis,Góis,Other - Residential,NC,,False,0.0,False,,30.0,,,,,,,,,,,,,0.0
85750.0,Coimbra,Soure,Alfarelos,House,F,,False,3.0,True,1963.0,245.0,429.0,,,,,3.0,,,,137.0,,,0.0
98500.0,Coimbra,Oliveira do Hospital,Travanca de Lagos,Farm,NC,,False,0.0,False,,60000.0,,,,,,,,,,,,,0.0
145000.0,Coimbra,Figueira da Foz,Vila Verde,House,C,,False,0.0,False,1950.0,60.0,105.0,,,,,2.0,,,,60.0,,,2.0
48000.0,Coimbra,Coimbra,São Martinho de Árvore e Lamarosa,Land,NC,,False,0.0,False,,740.0,250.0,,,,,,,,,,,,0.0
